run_accession	experiment_accession	sample_accession	study_accession	sample	series_id	library_strategy	platform	library_layout	pairedEnd	taxon_id	sample_name	experiment_title	experiment_name	sample_attribute	characteristics_ch1	sa_tissue	ch1_tissue	sa_antibody	ch1_antibody	sa_gene	ch1_gene	sa_treatment	ch1_treatment
SRR2084459	SRX1078852	SRS977226	SRP060227	GSM1727082	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	H2Bub_shSCR_HCT116_rep2_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727082	source_name: HCT116 || cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: Scramble shRNA || chip antibody: H2Bub (Cell signaling, #5546)	cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: Scramble shRNA || chip antibody: H2Bub (Cell signaling, #5546)	HCT116 -;- colorectal cancer cell line	colorectal cancer cell line -;- HCT116	H2Bub (Cell signaling, #5546)	H2Bub (Cell signaling, #5546)	NA	NA	NA	NA
SRR2084460	SRX1078852	SRS977226	SRP060227	GSM1727082	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	H2Bub_shSCR_HCT116_rep2_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727082	source_name: HCT116 || cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: Scramble shRNA || chip antibody: H2Bub (Cell signaling, #5546)	cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: Scramble shRNA || chip antibody: H2Bub (Cell signaling, #5546)	HCT116 -;- colorectal cancer cell line	colorectal cancer cell line -;- HCT116	H2Bub (Cell signaling, #5546)	H2Bub (Cell signaling, #5546)	NA	NA	NA	NA
SRR2084458	SRX1078851	SRS977227	SRP060227	GSM1727081	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	H2Bub_shSCR_HCT116_rep1_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727081	source_name: HCT116 || cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: Scramble shRNA || chip antibody: H2Bub (Cell signaling, #5546)	cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: Scramble shRNA || chip antibody: H2Bub (Cell signaling, #5546)	HCT116 -;- colorectal cancer cell line	colorectal cancer cell line -;- HCT116	H2Bub (Cell signaling, #5546)	H2Bub (Cell signaling, #5546)	NA	NA	NA	NA
SRR2084457	SRX1078850	SRS977228	SRP060227	GSM1727080	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	H2Bub_shPAF1.1_HCT116_rep1_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727080	source_name: HCT116 || cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: PAF1 shRNA #1 || chip antibody: H2Bub (Cell signaling, #5546)	cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: PAF1 shRNA #1 || chip antibody: H2Bub (Cell signaling, #5546)	HCT116 -;- colorectal cancer cell line	colorectal cancer cell line -;- HCT116	H2Bub (Cell signaling, #5546)	H2Bub (Cell signaling, #5546)	NA	NA	NA	NA
SRR2084452	SRX1078848	SRS977229	SRP060227	GSM1727078	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	ELL2_shSCR_HCT116_rep2_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727078	source_name: HCT116 || cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: Scramble shRNA || chip antibody: ELL2 (homemade)	cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: Scramble shRNA || chip antibody: ELL2 (homemade)	HCT116 -;- colorectal cancer cell line	colorectal cancer cell line -;- HCT116	ELL2 (homemade)	ELL2 (homemade)	NA	NA	NA	NA
SRR2084453	SRX1078848	SRS977229	SRP060227	GSM1727078	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	ELL2_shSCR_HCT116_rep2_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727078	source_name: HCT116 || cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: Scramble shRNA || chip antibody: ELL2 (homemade)	cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: Scramble shRNA || chip antibody: ELL2 (homemade)	HCT116 -;- colorectal cancer cell line	colorectal cancer cell line -;- HCT116	ELL2 (homemade)	ELL2 (homemade)	NA	NA	NA	NA
SRR2084454	SRX1078848	SRS977229	SRP060227	GSM1727078	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	ELL2_shSCR_HCT116_rep2_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727078	source_name: HCT116 || cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: Scramble shRNA || chip antibody: ELL2 (homemade)	cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: Scramble shRNA || chip antibody: ELL2 (homemade)	HCT116 -;- colorectal cancer cell line	colorectal cancer cell line -;- HCT116	ELL2 (homemade)	ELL2 (homemade)	NA	NA	NA	NA
SRR2084451	SRX1078847	SRS977230	SRP060227	GSM1727077	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	ELL2_shSCR_HCT116_rep1_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727077	source_name: HCT116 || cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: Scramble shRNA || chip antibody: ELL2 (homemade)	cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: Scramble shRNA || chip antibody: ELL2 (homemade)	HCT116 -;- colorectal cancer cell line	colorectal cancer cell line -;- HCT116	ELL2 (homemade)	ELL2 (homemade)	NA	NA	NA	NA
SRR2084447	SRX1078845	SRS977231	SRP060227	GSM1727075	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	ELL2_shPAF1.1_HCT116_rep1_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727075	source_name: HCT116 || cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: PAF1 shRNA #1 || chip antibody: ELL2 (homemade)	cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: PAF1 shRNA #1 || chip antibody: ELL2 (homemade)	HCT116 -;- colorectal cancer cell line	colorectal cancer cell line -;- HCT116	ELL2 (homemade)	ELL2 (homemade)	NA	NA	NA	NA
SRR2084436	SRX1078842	SRS977232	SRP060227	GSM1727072	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	AFF4_shSCR_HCT116_rep2_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727072	source_name: HCT116 || cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: Scramble shRNA || chip antibody: AFF4 (homemade)	cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: Scramble shRNA || chip antibody: AFF4 (homemade)	HCT116 -;- colorectal cancer cell line	colorectal cancer cell line -;- HCT116	AFF4 (homemade)	AFF4 (homemade)	NA	NA	NA	NA
SRR2084437	SRX1078842	SRS977232	SRP060227	GSM1727072	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	AFF4_shSCR_HCT116_rep2_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727072	source_name: HCT116 || cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: Scramble shRNA || chip antibody: AFF4 (homemade)	cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: Scramble shRNA || chip antibody: AFF4 (homemade)	HCT116 -;- colorectal cancer cell line	colorectal cancer cell line -;- HCT116	AFF4 (homemade)	AFF4 (homemade)	NA	NA	NA	NA
SRR2084438	SRX1078842	SRS977232	SRP060227	GSM1727072	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	AFF4_shSCR_HCT116_rep2_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727072	source_name: HCT116 || cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: Scramble shRNA || chip antibody: AFF4 (homemade)	cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: Scramble shRNA || chip antibody: AFF4 (homemade)	HCT116 -;- colorectal cancer cell line	colorectal cancer cell line -;- HCT116	AFF4 (homemade)	AFF4 (homemade)	NA	NA	NA	NA
SRR2084435	SRX1078841	SRS977233	SRP060227	GSM1727071	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	AFF4_shSCR_HCT116_rep1_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727071	source_name: HCT116 || cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: Scramble shRNA || chip antibody: AFF4 (homemade)	cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: Scramble shRNA || chip antibody: AFF4 (homemade)	HCT116 -;- colorectal cancer cell line	colorectal cancer cell line -;- HCT116	AFF4 (homemade)	AFF4 (homemade)	NA	NA	NA	NA
SRR2084443	SRX1078844	SRS977234	SRP060227	GSM1727074	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	CDK9_shSCR_HCT116_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727074	source_name: HCT116 || cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: Scramble shRNA || chip antibody: CDK9 (Santa Cruz, sc-484)	cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: Scramble shRNA || chip antibody: CDK9 (Santa Cruz, sc-484)	HCT116 -;- colorectal cancer cell line	colorectal cancer cell line -;- HCT116	CDK9 (Santa Cruz, sc-484)	CDK9 (Santa Cruz, sc-484)	NA	NA	NA	NA
SRR2084444	SRX1078844	SRS977234	SRP060227	GSM1727074	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	CDK9_shSCR_HCT116_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727074	source_name: HCT116 || cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: Scramble shRNA || chip antibody: CDK9 (Santa Cruz, sc-484)	cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: Scramble shRNA || chip antibody: CDK9 (Santa Cruz, sc-484)	HCT116 -;- colorectal cancer cell line	colorectal cancer cell line -;- HCT116	CDK9 (Santa Cruz, sc-484)	CDK9 (Santa Cruz, sc-484)	NA	NA	NA	NA
SRR2084445	SRX1078844	SRS977234	SRP060227	GSM1727074	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	CDK9_shSCR_HCT116_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727074	source_name: HCT116 || cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: Scramble shRNA || chip antibody: CDK9 (Santa Cruz, sc-484)	cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: Scramble shRNA || chip antibody: CDK9 (Santa Cruz, sc-484)	HCT116 -;- colorectal cancer cell line	colorectal cancer cell line -;- HCT116	CDK9 (Santa Cruz, sc-484)	CDK9 (Santa Cruz, sc-484)	NA	NA	NA	NA
SRR2084446	SRX1078844	SRS977234	SRP060227	GSM1727074	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	CDK9_shSCR_HCT116_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727074	source_name: HCT116 || cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: Scramble shRNA || chip antibody: CDK9 (Santa Cruz, sc-484)	cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: Scramble shRNA || chip antibody: CDK9 (Santa Cruz, sc-484)	HCT116 -;- colorectal cancer cell line	colorectal cancer cell line -;- HCT116	CDK9 (Santa Cruz, sc-484)	CDK9 (Santa Cruz, sc-484)	NA	NA	NA	NA
SRR2084432	SRX1078840	SRS977235	SRP060227	GSM1727070	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	AFF4_shPAF1.1_HCT116_rep2_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727070	source_name: HCT116 || cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: PAF1 shRNA #1 || chip antibody: AFF4 (homemade)	cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: PAF1 shRNA #1 || chip antibody: AFF4 (homemade)	HCT116 -;- colorectal cancer cell line	colorectal cancer cell line -;- HCT116	AFF4 (homemade)	AFF4 (homemade)	NA	NA	NA	NA
SRR2084433	SRX1078840	SRS977235	SRP060227	GSM1727070	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	AFF4_shPAF1.1_HCT116_rep2_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727070	source_name: HCT116 || cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: PAF1 shRNA #1 || chip antibody: AFF4 (homemade)	cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: PAF1 shRNA #1 || chip antibody: AFF4 (homemade)	HCT116 -;- colorectal cancer cell line	colorectal cancer cell line -;- HCT116	AFF4 (homemade)	AFF4 (homemade)	NA	NA	NA	NA
SRR2084434	SRX1078840	SRS977235	SRP060227	GSM1727070	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	AFF4_shPAF1.1_HCT116_rep2_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727070	source_name: HCT116 || cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: PAF1 shRNA #1 || chip antibody: AFF4 (homemade)	cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: PAF1 shRNA #1 || chip antibody: AFF4 (homemade)	HCT116 -;- colorectal cancer cell line	colorectal cancer cell line -;- HCT116	AFF4 (homemade)	AFF4 (homemade)	NA	NA	NA	NA
SRR2084431	SRX1078839	SRS977236	SRP060227	GSM1727069	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	AFF4_shPAF1.1_HCT116_rep1_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727069	source_name: HCT116 || cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: PAF1 shRNA #1 || chip antibody: AFF4 (homemade)	cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: PAF1 shRNA #1 || chip antibody: AFF4 (homemade)	HCT116 -;- colorectal cancer cell line	colorectal cancer cell line -;- HCT116	AFF4 (homemade)	AFF4 (homemade)	NA	NA	NA	NA
SRR2084439	SRX1078843	SRS977237	SRP060227	GSM1727073	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	CDK9_shPAF1.1_HCT116_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727073	source_name: HCT116 || cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: PAF1 shRNA #1 || chip antibody: CDK9 (Santa Cruz, sc-484)	cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: PAF1 shRNA #1 || chip antibody: CDK9 (Santa Cruz, sc-484)	HCT116 -;- colorectal cancer cell line	colorectal cancer cell line -;- HCT116	CDK9 (Santa Cruz, sc-484)	CDK9 (Santa Cruz, sc-484)	NA	NA	NA	NA
SRR2084440	SRX1078843	SRS977237	SRP060227	GSM1727073	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	CDK9_shPAF1.1_HCT116_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727073	source_name: HCT116 || cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: PAF1 shRNA #1 || chip antibody: CDK9 (Santa Cruz, sc-484)	cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: PAF1 shRNA #1 || chip antibody: CDK9 (Santa Cruz, sc-484)	HCT116 -;- colorectal cancer cell line	colorectal cancer cell line -;- HCT116	CDK9 (Santa Cruz, sc-484)	CDK9 (Santa Cruz, sc-484)	NA	NA	NA	NA
SRR2084441	SRX1078843	SRS977237	SRP060227	GSM1727073	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	CDK9_shPAF1.1_HCT116_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727073	source_name: HCT116 || cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: PAF1 shRNA #1 || chip antibody: CDK9 (Santa Cruz, sc-484)	cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: PAF1 shRNA #1 || chip antibody: CDK9 (Santa Cruz, sc-484)	HCT116 -;- colorectal cancer cell line	colorectal cancer cell line -;- HCT116	CDK9 (Santa Cruz, sc-484)	CDK9 (Santa Cruz, sc-484)	NA	NA	NA	NA
SRR2084442	SRX1078843	SRS977237	SRP060227	GSM1727073	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	CDK9_shPAF1.1_HCT116_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727073	source_name: HCT116 || cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: PAF1 shRNA #1 || chip antibody: CDK9 (Santa Cruz, sc-484)	cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: PAF1 shRNA #1 || chip antibody: CDK9 (Santa Cruz, sc-484)	HCT116 -;- colorectal cancer cell line	colorectal cancer cell line -;- HCT116	CDK9 (Santa Cruz, sc-484)	CDK9 (Santa Cruz, sc-484)	NA	NA	NA	NA
SRR2084448	SRX1078846	SRS977238	SRP060227	GSM1727076	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	ELL2_shPAF1.1_HCT116_rep2_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727076	source_name: HCT116 || cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: PAF1 shRNA #1 || chip antibody: ELL2 (homemade)	cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: PAF1 shRNA #1 || chip antibody: ELL2 (homemade)	HCT116 -;- colorectal cancer cell line	colorectal cancer cell line -;- HCT116	ELL2 (homemade)	ELL2 (homemade)	NA	NA	NA	NA
SRR2084449	SRX1078846	SRS977238	SRP060227	GSM1727076	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	ELL2_shPAF1.1_HCT116_rep2_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727076	source_name: HCT116 || cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: PAF1 shRNA #1 || chip antibody: ELL2 (homemade)	cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: PAF1 shRNA #1 || chip antibody: ELL2 (homemade)	HCT116 -;- colorectal cancer cell line	colorectal cancer cell line -;- HCT116	ELL2 (homemade)	ELL2 (homemade)	NA	NA	NA	NA
SRR2084450	SRX1078846	SRS977238	SRP060227	GSM1727076	GSE70408	ChIP-Seq	ILLUMINA	SINGLE - 	false	9606	NA	ELL2_shPAF1.1_HCT116_rep2_ChIPSeq; Homo sapiens; ChIP-Seq	GSM1727076	source_name: HCT116 || cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: PAF1 shRNA #1 || chip antibody: ELL2 (homemade)	cell type: colorectal cancer cell line || cell line: HCT116 || shRNA: PAF1 shRNA #1 || chip antibody: ELL2 (homemade)	HCT116 -;- colorectal cancer cell line	colorectal cancer cell line -;- HCT116	ELL2 (homemade)	ELL2 (homemade)	NA	NA	NA	NA
SRR2225450	SRX1176771	SRS1051411	SRP063051	GSM1865423	GSE72574	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	ChIP108.H3_siNS; Mus musculus; ChIP-Seq	GSM1865423	source_name: H3 ChIP-seq, siNS || cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	H3 ChIP-seq, siNS -;- C2C12	C2C12	NA	NA	NA	NA	NA	NA
SRR2225451	SRX1176772	SRS1051412	SRP063051	GSM1865424	GSE72574	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	ChIP109.Input_siNS; Mus musculus; ChIP-Seq	GSM1865424	source_name: Input for ChIP107.H3K4me3_siNS and ChIP108.H3_siNS || cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	Input for ChIP107.H3K4me3_siNS and ChIP108.H3_siNS -;- C2C12	C2C12	NA	NA	NA	NA	NA	NA
SRR2225449	SRX1176770	SRS1051413	SRP063051	GSM1865422	GSE72574	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	ChIP107.H3K4me3_siNS; Mus musculus; ChIP-Seq	GSM1865422	source_name: H3K4me3 ChIP-seq, siNS || cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	H3K4me3 ChIP-seq, siNS -;- C2C12	C2C12	NA	NA	NA	NA	NA	NA
SRR2225448	SRX1176769	SRS1051414	SRP063051	GSM1865421	GSE72574	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	ChIP106.Input_siSki8; Mus musculus; ChIP-Seq	GSM1865421	source_name: Input for ChIP104.H3K4me3_siSki8 and ChIP105.H3_siSki8 || cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	Input for ChIP104.H3K4me3_siSki8 and ChIP105.H3_siSki8 -;- C2C12	C2C12	NA	NA	NA	NA	NA	NA
SRR2225447	SRX1176768	SRS1051415	SRP063051	GSM1865420	GSE72574	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	ChIP105.H3_siSki8; Mus musculus; ChIP-Seq	GSM1865420	source_name: H3 ChIP-seq, siSki8 || cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	H3 ChIP-seq, siSki8 -;- C2C12	C2C12	NA	NA	NA	NA	NA	NA
SRR2225446	SRX1176767	SRS1051416	SRP063051	GSM1865419	GSE72574	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	ChIP104.H3K4me3_siSki8; Mus musculus; ChIP-Seq	GSM1865419	source_name: H3K4me3 ChIP-seq, siSki8 || cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	H3K4me3 ChIP-seq, siSki8 -;- C2C12	C2C12	NA	NA	NA	NA	NA	NA
SRR2225445	SRX1176766	SRS1051417	SRP063051	GSM1865418	GSE72574	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	ChIP103.Input_siNS; Mus musculus; ChIP-Seq	GSM1865418	source_name: Input forChIP102.H3K36me3_siNS || cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	Input forChIP102.H3K36me3_siNS -;- C2C12	C2C12	NA	NA	NA	NA	NA	NA
SRR2225444	SRX1176765	SRS1051418	SRP063051	GSM1865417	GSE72574	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	ChIP102.H3K36me3_siNS; Mus musculus; ChIP-Seq	GSM1865417	source_name: H3K36me3 ChIP-seq, siNS || cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	H3K36me3 ChIP-seq, siNS -;- C2C12	C2C12	NA	NA	NA	NA	NA	NA
SRR2225443	SRX1176764	SRS1051419	SRP063051	GSM1865416	GSE72574	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	ChIP101.Input_siSki8; Mus musculus; ChIP-Seq	GSM1865416	source_name: Input for ChIP100.H3K36me3_siSki8 || cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	Input for ChIP100.H3K36me3_siSki8 -;- C2C12	C2C12	NA	NA	NA	NA	NA	NA
SRR2225441	SRX1176762	SRS1051420	SRP063051	GSM1865414	GSE72574	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	ChIP095.Input_siNS; Mus musculus; ChIP-Seq	GSM1865414	source_name: Input for ChIP094.PolIICTD_siNS || cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	Input for ChIP094.PolIICTD_siNS -;- C2C12	C2C12	NA	NA	NA	NA	NA	NA
SRR2225442	SRX1176763	SRS1051421	SRP063051	GSM1865415	GSE72574	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	ChIP100.H3K36me3_siSki8; Mus musculus; ChIP-Seq	GSM1865415	source_name: H3K36me3 ChIP-seq, siSki8 || cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	H3K36me3 ChIP-seq, siSki8 -;- C2C12	C2C12	NA	NA	NA	NA	NA	NA
SRR2225440	SRX1176761	SRS1051422	SRP063051	GSM1865413	GSE72574	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	ChIP094.PolIICTD_siNS; Mus musculus; ChIP-Seq	GSM1865413	source_name: PolIICTD ChIP-seq, siNS || cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	PolIICTD ChIP-seq, siNS -;- C2C12	C2C12	NA	NA	NA	NA	NA	NA
SRR2225439	SRX1176760	SRS1051423	SRP063051	GSM1865412	GSE72574	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	ChIP092.Input_siSki8; Mus musculus; ChIP-Seq	GSM1865412	source_name: Input for ChIP091.PolIICTD_siSki8 || cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	Input for ChIP091.PolIICTD_siSki8 -;- C2C12	C2C12	NA	NA	NA	NA	NA	NA
SRR2225438	SRX1176759	SRS1051424	SRP063051	GSM1865411	GSE72574	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	ChIP091.PolIICTD_siSki8; Mus musculus; ChIP-Seq	GSM1865411	source_name: PolIICTD ChIP-seq, siSki8 || cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	PolIICTD ChIP-seq, siSki8 -;- C2C12	C2C12	NA	NA	NA	NA	NA	NA
SRR2225437	SRX1176758	SRS1051425	SRP063051	GSM1865410	GSE72574	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	ChIP089.Input_siNS; Mus musculus; ChIP-Seq	GSM1865410	source_name: Input for ChIP087.H3K4me3_siNS and ChIP088.H3_siNS || cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	Input for ChIP087.H3K4me3_siNS and ChIP088.H3_siNS -;- C2C12	C2C12	NA	NA	NA	NA	NA	NA
SRR2225436	SRX1176757	SRS1051426	SRP063051	GSM1865409	GSE72574	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	ChIP088.H3_siNS; Mus musculus; ChIP-Seq	GSM1865409	source_name: H3 ChIP-seq, siNS || cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	H3 ChIP-seq, siNS -;- C2C12	C2C12	NA	NA	NA	NA	NA	NA
SRR2225435	SRX1176756	SRS1051427	SRP063051	GSM1865408	GSE72574	ChIP-Seq	ILLUMINA	SINGLE - 	false	10090	NA	ChIP087.H3K4me3_siNS; Mus musculus; ChIP-Seq	GSM1865408	source_name: H3K4me3 ChIP-seq, siNS || cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	cell line: C2C12 || cell condition: myoblasts || library protocol: ChIP-seq	H3K4me3 ChIP-seq, siNS -;- C2C12	C2C12	NA	NA	NA	NA	NA	NA
