ID	fileName	fileNamePE	experiment	tissue	condition	replicate	lane	merge	input	pairedEnd	macsGroup	phredScore	adapter	trimQuality	adapterPE	trimQualityPE
SRR3714043			SRP077016	Leukemia cell line (THP-1) -;- Paediatric monocytic cell line derived from AML M5 with t(9;11)(p21;q23) translocation -;- Leukemia cell line; THP-1	THP1_MLL_ChIPSeq; Homo sapiens; ChIP-Seq		1		NA	true						
SRR3714044			SRP077016	Leukemia cell line (THP-1) -;- Paediatric monocytic cell line derived from AML M5 with t(9;11)(p21;q23) translocation -;- Leukemia cell line; THP-1	THP1_MLL_InputDNA; Homo sapiens; ChIP-Seq		1		input	true						
SRR3714045			SRP077016	Leukemia cell line (KOPN-8) -;- Infant pre B-cell line derived from ALL with t(11;19)(q23;p13) translocation -;- Leukemia cell line; KOPN-8	KOPN8_MLL_ChIPSeq; Homo sapiens; ChIP-Seq		1		NA	true						
SRR3714046			SRP077016	Leukemia cell line (KOPN-8) -;- Infant pre B-cell line derived from ALL with t(11;19)(q23;p13) translocation -;- Leukemia cell line; KOPN-8	KOPN8_MLL_InputDNA; Homo sapiens; ChIP-Seq		1		input	true						
SRR3714047			SRP077016	Leukemia cell line (MV4-11) -;- Paediatric monocytic cell line derived from AML M5 with t(4;11)(q21;q23) translocation -;- Leukemia cell line; MV4-11	MV411_MLL_ChIPSeq; Homo sapiens; ChIP-Seq		1		NA	true						
SRR3714048			SRP077016	Leukemia cell line (MV4-11) -;- Paediatric monocytic cell line derived from AML M5 with t(4;11)(q21;q23) translocation -;- Leukemia cell line; MV4-11	MV411_MLL_InputDNA; Homo sapiens; ChIP-Seq		1		input	true						
SRR3714049			SRP077016	Leukemia cell line (CCRF-CEM) -;- Paediatric immature T-cell line derived from ALL with t(5;14)(q35.1;q32.2) -;- Leukemia cell line; CCRF-CEM	CCRF_MLL_ChIPSeq; Homo sapiens; ChIP-Seq		1		NA	true						
SRR3714050			SRP077016	Leukemia cell line (CCRF-CEM) -;- Paediatric immature T-cell line derived from ALL with t(5;14)(q35.1;q32.2) -;- Leukemia cell line; CCRF-CEM	CCRF_MLL_InputDNA; Homo sapiens; ChIP-Seq		1		input	true						
SRR3714051			SRP077016	Leukemia cell line (RCH-ACV) -;- Paediatric pre B-cell line derived from cALL with t(1;19)(q23;p13) translocation -;- Leukemia cell line; RCH-ACV	RCH_MLL_ChIPSeq; Homo sapiens; ChIP-Seq		1		NA	true						
SRR3714052			SRP077016	Leukemia cell line (RCH-ACV) -;- Paediatric pre B-cell line derived from cALL with t(1;19)(q23;p13) translocation -;- Leukemia cell line; RCH-ACV	RCH_MLL_InputDNA; Homo sapiens; ChIP-Seq		1		input	true						
SRR4477598			SRP077016	Leukemia cell line (SEM) -;- Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation	SEM_MLL_Replicate_ChIPSeq; Homo sapiens; ChIP-Seq		1		NA	true						
SRR4477600			SRP077016	Leukemia cell line (SEM) -;- Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation	SEM_MLL_Replicate_InputDNA; Homo sapiens; ChIP-Seq		1		input	true						
SRR4477601			SRP077016	Leukemia cell line (SEM) -;- Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation	SEM_siControl_MLL_ChIPseq; Homo sapiens; ChIP-Seq		1		NA	true						
SRR4477602			SRP077016	Leukemia cell line (SEM) -;- Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation	SEM_siControl_AF4_ChIPseq; Homo sapiens; ChIP-Seq		1		NA	true						
SRR4477603			SRP077016	Leukemia cell line (SEM) -;- Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation	SEM_siControl_InputDNA; Homo sapiens; ChIP-Seq		1		input	true						
SRR4477604			SRP077016	Leukemia cell line (SEM) -;- Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation	SEM_siMLL-AF4_MLL_ChIPseq; Homo sapiens; ChIP-Seq		1		NA	true						
SRR4477605			SRP077016	Leukemia cell line (SEM) -;- Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation	SEM_siMLL-AF4_AF4_ChIPseq; Homo sapiens; ChIP-Seq		1		NA	true						
SRR4477606			SRP077016	Leukemia cell line (SEM) -;- Paediatric pro B-cell line derived from ALL with t(4;11)(q21;q23) translocation	SEM_siMLL-AF4_InputDNA; Homo sapiens; ChIP-Seq		1		input	true						
SRR4477607			SRP077016	L826 -;- Presentation ALL patient sample engrafred in mice and harvested from spleen	PT_MLL_ChIPseq; Homo sapiens; ChIP-Seq		1		NA	true						
SRR4477608			SRP077016	L826 -;- Presentation ALL patient sample engrafred in mice and harvested from spleen	PT_AF4_ChIPseq; Homo sapiens; ChIP-Seq		1		NA	true						
SRR4477609			SRP077016	L826 -;- Presentation ALL patient sample engrafred in mice and harvested from spleen	PT_InputDNA; Homo sapiens; ChIP-Seq		1		input	true						
SRR4477610			SRP077016	Cord blood -;- Mononuclear cells from full-term cord blood	CB_MLL_ChIPseq; Homo sapiens; ChIP-Seq		1		NA	true						
SRR4477611			SRP077016	Cord blood -;- Mononuclear cells from full-term cord blood	CB_InputDNA; Homo sapiens; ChIP-Seq		1		input	true						
SRR4477612			SRP077016	Fetal bone marrow -;- Mononuclear cells from second trimester human fetal bone marrow	FBM_MLL_ChIPseq; Homo sapiens; ChIP-Seq		1		NA	true						
SRR4477614			SRP077016	Fetal bone marrow -;- Mononuclear cells from second trimester human fetal bone marrow	FBM_InputDNA; Homo sapiens; ChIP-Seq		1		input	true						
